Open,Volume,Close
10601.40039,1095810000,10568.29004
10568,893200000,10488.07031
10487.78027,1123350000,10593.03027
10592,1007060000,10627.84961
10628.87988,1041710000,10619.03027
10619.54981,774550000,10583.91992
10582.25,1071320000,10595.54981
10595.37012,1016960000,10240.08008
10238.4502,1219970000,10186.59961
10185.92969,1075330000,10212.96973
10212.91016,1103750000,10470.58984
10470.58984,1055360000,10442.03027
10444.37988,763620000,10451.96973
10451.62012,1072730000,10472.83984
10472.91016,1153490000,10225.57031
10227.26953,1078430000,10117.33984
10116.28027,1009850000,10012.87012
10009.91992,1132670000,9966.740234
9968.019531,955400000,10188.4502
10187.17969,918880000,10242.82031
10243.30957,674160000,10410.09961
10401.23047,671890000,10416.41016
10417.82031,1013830000,10371.83984
10377.51953,1112120000,10282.83008
10280.25977,1020610000,10213.21973
10211.75,703030000,10139.78027
10140.9502,1114290000,9962.219727
9964.709961,1160000000,10139.70996
10138.4502,1093360000,9815.330078
9816.139648,919760000,9825.349609
9825.349609,929510000,10110.13965
10111.09961,922190000,10195.00977
10193.83008,706660000,10260.2002
10261.51953,847250000,10313.07031
10306.65039,867490000,10284.45996
10283.87012,1062240000,10047.24023
10046.65039,1113270000,10192.65039
10191.40039,1294100000,10055.2002
10056.08984,1213550000,9933.379883
9932.980469,1236040000,9757.80957
9757.219727,1295000000,10027.46973
10028.73047,1280780000,10387.54004
10385.15039,1660850000,10539.00977
10541.88965,1364090000,10456.91016
10455.73047,1316320000,10522.23047
10520.63965,790770000,10592.20996
10591.32031,1424860000,10543.21973
10543.44043,1245420000,10649.91992
10652.13965,1779120000,10827.12012
10828.00977,1039710000,10783.00977
10783.75,790190000,10603.95996
10603.44043,1344070000,10558
10554.23047,1358940000,10392.99023
10393.58008,1028420000,10427.2002
10428.75977,1395440000,10716.12988
10715.75977,1336990000,10796.00977
10795.71973,1290300000,10785.21973
10783.37988,1307330000,10841.59961
10842.04981,1113880000,10940.54981
10940.54981,1245010000,10774.36035
10773.91992,1170150000,10629.66992
10629.90039,1513210000,10442.87012
10444.12988,1128850000,10404.29981
10401.70996,1369910000,10461.33984
10462.08008,1287510000,10087.50977
10088.54004,1455780000,10157.70996
10158.51953,1472180000,10192.50977
10192,1317960000,10345.40039
10345.40039,1259430000,10140.12012
10139.61035,1162650000,10471.91016
10472.79981,1199530000,10542.54981
10541.88965,980610000,10460.96973
10461.63965,883320000,10512.62988
10503.57031,1006910000,10623.07031
10621.54004,1209630000,10297.83984
10298.07031,1207430000,10303.44043
10303.12988,1191600000,10449.13965
10449.59961,997400000,10640.83008
10640.19043,1183010000,10651.17969
10651.66016,1350100000,10640.91016
10641.78027,1059310000,10558.03027
10557.24023,1120970000,10600.30957
10599.19043,1104900000,10559.23047
10559.23047,1074630000,10397.29004
10396.90039,1063080000,10447.37012
10447.69043,1202300000,10678.55957
10678.41016,930590000,10641.94043
10641.87012,1421450000,10419.58984
10420.21973,1237590000,10568.7002
10569.5,1156200000,10292.30957
10292.9502,1361530000,10287.33984
10287.41992,1300310000,10215.21973
10216.11035,1550130000,10402.76953
10403.16992,1297010000,10530.75977
10531.24023,1446040000,10686.04004
10686.59961,1176690000,10766.33008
10766.33008,1390200000,10931.62012
10932.74023,920670000,10877.50977
10876.9502,1244140000,10778.58008
10778.66016,1237680000,10875.58984
10875.50977,1636220000,10883.26953
10883.75,1199680000,10717.5
10718.29981,678450000,10959.30957
10959.46973,1117090000,10959.87012
10957.87012,1285110000,10667.38965
10668.75,1503060000,10907.20996
10908.49023,1953890000,10793.62012
10793.29981,1687430000,10919.04981
10915.20996,1562910000,11115.32031
11115.48047,1482380000,11061.84961
11062.80957,1125370000,11021.58984
11022.46973,1504710000,11076.33984
11067.61035,1377720000,11279.65039
11278.92969,1564300000,11279.96973
11280.12988,1455410000,11109.32031
11113,1372100000,11120.04004
11119.87988,1272240000,11137.65039
11137.33008,916920000,11347.4502
11346.80957,1503180000,11367.13965
11367.78027,1891680000,11577.74023
11576.37012,1754780000,11380.99023
11380.42969,1501450000,11144.05957
11143.41992,1830980000,11278.61035
11277.25,1658460000,11247.87012
11247.54981,1178710000,10891.91992
10892,1689430000,11014.54981
11014.87012,1838130000,10989.08984
10990.29004,1432790000,11150.21973
11149.33984,1435520000,11090.66992
11091.70996,861360000,10739.34961
10739.34961,1413050000,10868.37988
10868.7002,1653440000,11219.7002
11218.90039,1394640000,11240.34961
11239.46973,1077050000,11088.03027
11089.07031,1040640000,11381.46973
11380.66992,1159430000,11284.04981
11285.33008,901230000,11464.15039
11461.83008,884500000,11392.11035
11389.87012,751270000,11560.76953
11559.96973,1236720000,11508.09961
11509.29981,1037800000,11679.07031
11678.99023,1301090000,11850.20996
11849.55957,1206970000,11960.50977
11961.30957,1247300000,12002.37012
12116.50977,1428510000,12090.25977
12089.13965,1299390000,11986.04004
11985.16016,1149250000,12108.42969
12097.7002,1166080000,12342.55957
12340.70996,1216650000,12280.16992
12279.12988,700990000,12194.12988
12195.57031,1248940000,12307.49023
12306.20996,1216780000,12445.51953
12446.24023,1347160000,12343.21973
12341.94043,999800000,12463.15039
12459.54004,542160000,12398.00977
12392.00977,821480000,12556.08008
12555.83984,1193510000,12565.53027
12565.53027,1053610000,12487.01953
12487.09961,1269880000,12653.49023
12653.41016,1175700000,12580.83008
12580.11035,1013320000,12767.57031
12766.84961,1017640000,12647.48047
12647.87988,841520000,12114.09961
12111.61035,1723390000,12276.32031
12275.67969,1273230000,12110.41016
12110.41016,1486630000,12481.00977
12480.37012,1090210000,12354.34961
12354.51953,1095920000,12560.2002
12562.63965,804950000,12612.12988
12611.63965,1094290000,12961.98047
12961.98047,1422090000,13120.94043
13120.20996,1234390000,13264.62012
13264.12988,1247950000,13326.21973
13325.80957,1151310000,13556.53027
13556.53027,1181390000,13507.28027
13507.28027,1049380000,13668.11035
13667.20996,886690000,13424.38965
13424.38965,1178580000,13639.48047
13639,1323530000,13360.25977
13360.08984,1304810000,13408.62012
13409.59961,1207920000,13611.67969
13612.66016,672870000,13907.25
13907.08984,1216010000,13851.08008
13851.73047,1442520000,13265.46973
13266.20996,1565300000,13181.91016
13183.12988,1537930000,13239.54004
13239.54004,1574240000,13079.08008
13079.08008,1638230000,13378.87012
13377.16016,1025550000,13357.74023
13358.38965,1038510000,13113.37988
13116.38965,936010000,13442.51953
13441.9502,1031930000,13820.19043
13821.57031,1344190000,13895.62988
13895.70996,1016240000,14066.00977
14065.36035,880750000,14093.08008
14092.42969,870270000,13522.01953
13521.62012,1303720000,13806.7002
13807.34961,1280860000,13595.09961
13592.58008,1290660000,13042.74023
13039.16016,1545520000,13176.79004
13176.29981,1415230000,12980.87988
12979.99023,1018400000,13371.71973
13368.21973,1385740000,13625.58008
13623.54981,1050600000,13339.84961
13339.2002,1275710000,13450.65039
13450.73047,1319260000,13365.87012
13364.16016,497510000,12800.17969
12801.15039,911650000,12606.29981
12613.78027,1589510000,12099.29981
12092.71973,2008240000,12207.16992
12205.70996,1824580000,12743.19043
12743.11035,1672670000,12182.12988
12181.88965,1456550000,12348.20996
12349.58984,1284960000,12381.01953
12380.76953,1156050000,12266.38965
12264.36035,1443220000,11893.69043
11893.04004,1502700000,11951.08984
11946.4502,1689550000,12361.32031
12361.96973,1581780000,12216.40039
12215.91992,1181380000,12609.41992
12612.58984,1167030000,12325.41992
12324.76953,1104400000,12849.36035
12850.91016,1215480000,12891.86035
12890.75977,1142150000,13058.2002
13056.57031,1146280000,12745.87988
12745.54981,1007990000,12986.79981
12985.41016,1108680000,12479.62988
12479.62988,1131370000,12638.32031
12637.66992,831860000,12209.80957
12210.12988,1209120000,12307.34961
12306.86035,1263170000,11842.69043
11843.83008,1270350000,11346.50977
11345.7002,1285100000,11288.54004
11289.19043,989400000,11100.54004
11103.63965,1269860000,11496.57031
11495.01953,1558210000,11370.69043
11369.46973,1183120000,11326.32031
11326.32031,1022900000,11734.32031
11729.66992,1027740000,11659.90039
11659.65039,914160000,11628.05957
11626.19043,741560000,11543.95996
11545.62988,705050000,11220.95996
11224.87012,778840000,11421.99023
11416.37012,1231270000,11388.44043
11394.41992,2534100000,11143.12988
11139.62012,1052410000,10325.37988
10322.51953,1657400000,8451.19043
8462.419922,2344910000,8852.219727
8852.299805,1969430000,8378.950195
8375.919922,1497820000,9325.009766
9326.040039,1547730000,8943.80957
8946.599609,1291190000,8497.30957
8494.839844,1574130000,8046.419922
8048.089844,2092220000,8829.040039
8826.889648,1305340000,8635.419922
8637.650391,1550460000,8629.679688
8628.80957,1438320000,8579.110352
8573.370117,1630620000,8515.549805
8515.870117,539420000,9034.69043
9027.129883,756750000,8599.179688
8599.259766,1146800000,8281.219727
8279.629883,1808670000,8077.560059
8078.040039,1619790000,8000.859863
8000.620117,1473020000,8280.589844
8281.379883,1739860000,7850.410156
7845.629883,1593370000,7365.669922
7365.990234,1487450000,7062.930176
7056.47998,2313680000,6626.939941
6625.740234,2413720000,7223.97998
7225.330078,2498140000,7278.379883
7279.25,2795830000,7776.180176
7773.310059,2070270000,8017.589844
8016.160156,1895470000,8083.379883
8082.02002,1241730000,8131.330078
8128.939941,2247680000,8076.290039
8073.819824,1994680000,8212.410156
8213.599609,1436800000,8574.650391
8569.230469,2025520000,8268.639648
8270.150391,1637020000,8277.320313
8277.320313,1581100000,8500.330078
8501.530273,1253390000,8763.129883
8759.349609,1357320000,8799.259766
8798.5,1011400000,8539.730469
8538.519531,1457540000,8438.389648
8440.129883,1248000000,8280.740234
8280.740234,792220000,8146.52002
8146.52002,1109950000,8743.94043
8746.049805,1265680000,9093.240234
9093.089844,1120720000,9171.610352
9173.650391,1063590000,9370.070313
9368.410156,1115340000,9321.400391
9313.849609,848570000,9505.959961
9506.179688,987810000,9544.200195
9542.910156,888890000,9441.269531
9440.129883,965630000,9605.410156
9598.080078,824080000,9820.200195
9818.610352,1312180000,9665.19043
9663.230469,992020000,9487.669922
9488.730469,1072910000,9864.94043
9865.240234,918220000,9995.910156
9996.669922,1215420000,9972.179688
9972.330078,1189360000,9712.730469
9712.129883,1341410000,10023.41992
10020.62012,1090160000,10270.46973
10267.53027,939430000,10318.16016
10320.12988,953910000,10309.91992
10309.76953,606470000,10388.90039
10386.86035,1277930000,10471.5
10471.28027,982840000,10328.88965
10330.09961,1229170000,10520.08984
10517.91016,464680000,10428.04981
10430.69043,443000000,10618.19043
10620.30957,944460000,10609.65039
10608.37012,1205160000,10172.98047
10175.09961,1023330000,10067.33008
10068.99023,1251750000,10012.23047
10005.42969,1247070000,10099.13965
10100.80957,1122060000,10402.34961
10402.42969,855230000,10325.25977
10326.09961,1055300000,10566.2002
10563.78027,924230000,10624.69043
10623.41016,894350000,10741.98047
10741,1169640000,10850.36035
10849.23047,917730000,10927.07031
10927.4502,642100000,10997.34961
10996.75,796030000,11018.66016
11018.36035,1139500000,11204.28027
11205.11035,1000980000,11008.61035
11009.59961,1141520000,10380.42969
10386.17969,1527630000,10620.16016
10616.98047,1191910000,10193.38965
10193.45996,1533190000,10136.62988
10133.94043,1352960000,9931.969727
9931.75,856220000,10211.07031
10211.83008,1114920000,10450.63965
10452.45996,1065870000,10143.80957
10143.04981,1214980000,9686.480469
9686.480469,1152080000,10198.03027
10199.24023,807600000,10097.90039
10098.12012,1064120000,10424.62012
10424.16992,977500000,10465.94043
10468.82031,931710000,10653.55957
10654.62012,800360000,10303.15039
10303.07031,961800000,10213.62012
10215.50977,984830000,10150.65039
10145.58008,964660000,10447.92969
10446.79981,930140000,10462.76953
10458.59961,619710000,10607.84961
10608.08008,1088080000,10860.25977
10860.03027,848550000,10829.67969
10828.84961,846280000,11006.48047
11006.92969,834250000,11062.78027
11062.62988,1010280000,11132.55957
11133.40039,940700000,11118.49023
11120.29981,840130000,11444.08008
11439.54004,924450000,11192.58008
11194.01953,984380000,11203.54981
11201.66016,961650000,11091.87012
11083.75,552350000,11382.08984
11381.33008,949350000,11410.32031
11406.16016,770260000,11491.91016
11491.29981,1012060000,11573.49023
11572.80957,467660000,11577.50977
11577.42969,438870000,11674.75977
11672.33984,933840000,11787.37988
11783.82031,815170000,11871.83984
11873.42969,799920000,11823.7002
11824.38965,926210000,12092.15039
12092.37988,796400000,12273.25977
12266.83008,881250000,12391.25
12389.74023,796100000,12130.4502
12130.4502,753750000,12169.87988
12171.08984,854610000,12044.40039
12042.12988,787500000,11858.51953
11860.11035,1176310000,12220.58984
12221.19043,654390000,12376.71973
12374.59961,726180000,12380.04981
12380.42969,720760000,12341.83008
12339.70996,741540000,12505.99023
12505.99023,710620000,12810.54004
12810.16016,1000570000,12638.74023
12637.83008,881460000,12595.75
12594.76953,877070000,12512.04004
12511.36035,893710000,12441.58008
12443.40039,717490000,12151.25977
12151.19043,705420000,11951.91016
11945.33008,814090000,12004.36035
12004.28027,1027000000,11934.58008
11934.66016,886570000,12582.76953
12569.87012,793540000,12657.2002
12655.62012,540220000,12479.73047
12475.11035,792090000,12681.16016
12679.71973,782010000,12143.24023
12144.21973,836290000,11444.61035
11433.92969,1295170000,11269.01953
11269.84961,1928910000,10817.65039
10820.37012,1192090000,11284.54004
11286.65039,1197690000,11240.25977
11237.30957,942140000,10992.12988
10990.00977,784950000,11509.08984
11506.82031,1177720000,10771.48047
10771.78027,1065810000,10913.37988
10912.09961,1015270000,11103.12012
11104.55957,1114860000,11644.49023
11643.34961,743320000,11808.79004
11807.95996,941450000,12231.11035
12229.21973,922310000,11983.24023
11983.01953,842540000,12153.67969
12153,747030000,11796.16016
11795.54981,651410000,11231.65039
11232.46973,559230000,12019.41992
12021.54004,942500000,12184.25977
12181.08008,788320000,11866.38965
11866.54004,1008650000,12294
12293.46973,695630000,12217.55957
12221.19043,285070000,12359.91992
12359.30957,587250000,12422.05957
12423.12012,683390000,12720.48047
12720.25,705980000,12660.45996
12659.16992,705960000,12862.23047
12860.71973,699200000,12801.23047
12799.11035,643140000,12949.87012
12949.33984,728950000,12982.9502
12981.12988,498900000,12977.57031
12977.33984,674050000,12922.01953
12920.58008,632840000,13232.62012
13231.94043,981010000,13080.73047
13082.62012,655630000,13212.04004
13211.36035,700340000,13060.13965
13057.57031,467300000,12849.58984
12850.87988,650850000,13029.25977
13028.2002,701720000,13228.30957
13228.30957,627160000,13038.26953
13035.84961,567920000,12820.59961
12818.49023,696180000,12369.37988
12369.15039,830530000,12454.83008
12454.83008,647760000,12118.57031
12119.84961,598420000,12554.2002
12553.80957,618480000,12767.16992
12767.01953,771130000,12640.78027
12639.79981,712310000,12880.08984
12879.70996,658810000,12772.46973
12772.01953,368050000,12777.08984
12776.33008,607170000,12822.57031
12820.4502,693440000,13075.66016
13075.34961,691740000,13096.16992
13099.87988,575650000,13207.9502
13204.92969,435410000,13275.2002
13274.58008,482240000,13157.96973
13157.74023,512700000,13090.83984
13092.15039,478990000,13306.63965
13308.55957,467330000,13593.37012
13588.57031,677180000,13579.46973
13577.84961,912470000,13437.12988
13437.66016,644290000,13610.15039
13589.25977,522630000,13328.84961
13329.54004,476420000,13343.50977
13344.28027,731390000,13107.20996
13107.44043,604000000,13093.16016
13092.28027,416330000,12815.38965
12815.92969,635330000,12588.30957
12590.23047,693000000,13009.53027
13008.4502,429480000,13025.58008
13027.73047,647950000,13155.12988
13154.88965,640400000,13135.00977
13135.16992,589360000,13190.83984
13190.15039,977990000,12938.11035
12938.19043,313260000,13435.20996
13436.12988,544390000,13488.42969
13488.42969,618480000,13649.7002
13649.7002,784080000,13895.98047
13895.98047,503870000,14009.79004
14009.79004,610020000,13992.96973
13992.96973,610760000,13981.75977
13981.75977,633260000,14000.57031
14000.57031,546210000,14089.66016
14089.66016,694850000,14397.07031
14397.07031,572130000,14514.11035
14514.11035,806060000,14512.03027
14512.03027,574950000,14578.54004
14578.54004,467260000,14565.25
14565.25,553000000,14865.05957
14865.05957,619920000,14547.50977
14547.50977,821260000,14712.54981
14712.54981,680740000,14973.95996
14973.95996,569000000,15118.49023
15113.41992,543690000,15354.40039
15348.33008,663740000,15303.09961
15307.33008,665710000,15115.57031
15123.54981,574680000,15248.12012
15247.80957,701450000,15070.17969
15078.70996,513550000,14799.40039
14795.79004,942550000,14909.59961
14911.59961,771490000,15135.83984
15137.21973,392740000,15464.29981
15459.69043,606230000,15543.74023
15543.96973,697170000,15558.83008
15557.13965,577080000,15658.36035
15651.98047,565790000,15425.50977
15415.21973,425180000,15081.46973
15076.79004,533840000,15010.50977
15014.58008,597690000,14810.30957
14801.54981,555070000,14922.5
14927.19043,474100000,15376.05957
15381.36035,486600000,15451.08984
15452.30957,851560000,15258.24023
15249.82031,436950000,15072.58008
15069.29981,457280000,15237.11035
15231.33008,477770000,15399.65039
15401.32031,530860000,15570.28027
15569.19043,490460000,15615.54981
15621.2002,474410000,15761.78027
15759.28027,477350000,15961.7002
15962.71973,480890000,16064.76953
16072.08984,423780000,16086.41016
16087.12012,336410000,16020.2002
16019.49023,534020000,15755.36035
15759.59961,467450000,16221.13965
16225.25,712750000,16478.41016
16484.50977,209960000,16469.99023
16474.03906,286710000,16437.05078
16434.0293,443090000,16458.56055
16459.26953,583760000,15879.11035
15879.04981,441030000,15698.84961
15697.69043,555430000,15794.08008
15793.62988,593050000,16154.38965
16153.96973,440880000,16103.29981
16102.26953,376110000,16321.70996
16321.70996,657780000,16452.7207
16453.09961,419450000,16065.66992
16066.37012,396080000,16302.76953
16303.28027,703380000,16323.05957
16324.21973,472520000,16412.71094
16414.15039,452210000,16026.75
16028.29004,538700000,16408.53906
16408.91992,418710000,16361.45996
16363.2002,412130000,16512.89063
16509.75,424260000,16583.33984
16584.82031,389130000,16491.31055
16490.34961,440800000,16606.26953
16607.41992,354650000,16717.16992
16716.84961,304040000,16924.2793
16926.08008,341950000,16775.74023
16765.56055,361330000,16947.08008
16946.5,542720000,16851.83984
16852.49023,419120000,17068.25977
17063.83008,289050000,16943.81055
16950.92969,332360000,17100.17969
17095.10938,485570000,16960.57031
16956.91016,352670000,16493.36914
16493.7207,406450000,16553.92969
16557.26953,394340000,16662.91016
16664.44922,365900000,17001.2207
17011.81055,334340000,17098.44922
17097.41992,303160000,17137.35938
17131.71094,272340000,16987.50977
16988.75977,357920000,17279.74023
17271.71094,667670000,17113.15039
17107.68945,400110000,17009.68945
17010.33984,440180000,16544.09961
16535.42969,1071380000,16380.41016
16373.15039,648200000,16805.41016
16796.09961,481300000,17390.51953
17390.90039,434690000,17573.92969
17568.98047,390980000,17634.74023
17631.84961,353680000,17810.06055
17812.63086,450210000,17828.24023
17827.26953,321620000,17958.78906
17954.93945,423140000,17280.83008
17285.74023,516230000,17804.80078
17812.25,816540000,18053.71094
18046.58008,276790000,17832.99023
17821.30078,260470000,17737.36914
17742.05078,517340000,17511.57031
17516.96094,536040000,17672.59961
17668.10938,424220000,17164.94922
17169.99023,619390000,17824.28906
17821.49023,497010000,18019.34961
18019.80078,463800000,18140.43945
18140.75977,364370000,18132.69922
18134.05078,426070000,17856.7793
17856.56055,443710000,17749.31055
17751.24023,533560000,18127.65039
18136.73047,756960000,17712.66016
17727.48047,512740000,17763.24023
17755.5,414240000,18057.65039
18052.32031,452970000,17826.30078
17841.17969,544910000,18080.14063
18097.89063,508970000,18024.06055
18026.01953,569000000,18191.10938
18187.7793,457660000,18272.56055
18267.25,460300000,18232.01953
18229.75,409630000,18010.67969
18017.82031,413160000,17849.46094
17849.46094,418920000,17898.83984
17890.75977,447080000,18015.94922
18027.63086,614600000,17946.67969
17936.74023,495840000,17730.10938
17728.08008,412890000,17760.41016
17787.26953,452120000,18086.44922
18085.91016,435120000,17568.5293
17561.7793,479670000,17689.85938
17696.74023,497220000,17373.38086
17375.17969,467360000,17477.40039
17472.66016,486510000,16459.75
16459.75,611700000,16643.00977
16632.01953,1019330000,16102.37988
16109.92969,683310000,16433.08984
16450.85938,469980000,16384.58008
16406.09961,756620000,16314.66992
16313.25977,548780000,16472.36914
16502.09961,655120000,17084.49023
17082.28906,567820000,17215.9707
17209.42969,560850000,17646.69922
17649.57031,642710000,17663.53906
17672.61914,585800000,17910.33008
17900.7793,499380000,17245.24023
17229.93945,573380000,17823.81055
17823.60938,679360000,17813.39063
17802.83984,426930000,17847.63086
17845.49023,626940000,17265.21094
17277.10938,577230000,17128.55078
17154.93945,850100000,17552.16992
17535.66016,339650000,17425.0293
17405.48047,283080000,16346.4502
16358.70996,692150000,15988.08008
16009.4502,796840000,16093.50977
16086.45996,627220000,16466.30078
16453.63086,727870000,16204.96973
16147.50977,653030000,15973.83984
16012.38965,720530000,16391.99023
16417.13086,505400000,16639.9707
16634.15039,486630000,17006.76953
16991.28906,533760000,17213.31055
17207.49023,566350000,17602.30078
17589.69922,747110000,17515.73047
17526.08008,348200000,17792.75
17799.39063,443440000,17576.96094
17586.48047,469980000,17897.46094
17890.19922,482500000,18003.75
17990.93945,516260000,17773.64063
17783.7793,523020000,17740.63086
17743.84961,433730000,17535.32031
17531.75977,423970000,17500.93945
17507.03906,478340000,17873.2207
17891.5,395580000,17807.06055
17825.68945,383750000,17865.33984
17830.5,382110000,17675.16016
17736.86914,630190000,17400.75
17355.21094,611020000,17949.36914
17904.44922,572500000,18146.74023
18161.5293,371680000,18516.55078
18521.55078,462710000,18570.84961
18554.49023,429120000,18432.24023
18434.5,470850000,18543.5293
18541.89063,408620000,18576.4707
18588.58984,327730000,18552.57031
18535.85938,364830000,18395.40039
18421.28906,362920000,18491.96094
18493.40039,380780000,18085.44922
18028.94922,351010000,18123.80078
18154.82031,687510000,18261.44922
18217.75977,404830000,18308.15039
18279.59961,508640000,18240.49023
18282.94922,385760000,18138.38086
18135.84961,403160000,18145.71094
18197.14063,445240000,18161.18945
18176.59961,449450000,17888.2793
17994.64063,475590000,18259.59961
